month,atoll_code,atoll_label,establishment_type,amount_mvr
2021-01-01,HDh,"HDh. (Haa Dhaalu)",Hotels,40418.40
2021-01-01,K,"K. (Kaafu)",Resorts,19203890.09
2021-01-01,K,"K. (Kaafu)",Guesthouse,605648.69
2021-01-01,L,"L. (Laamu)",Resorts,411510.84
2021-01-01,Lh,"Lh. (Lhaviyani)",Resorts,3626314.62
2021-01-01,Lh,"Lh. (Lhaviyani)",Guesthouse,276.48
2021-01-01,M,"M. (Meemu)",Resorts,254490.60
2021-01-01,Male,"Malé City",Hotels,225795.78
2021-01-01,Male,"Malé City",Guesthouse,202796.45
2021-01-01,N,"N. (Noonu)",Resorts,3616670.01
2021-01-01,N,"N. (Noonu)",Guesthouse,9684.90
2021-01-01,R,"R. (Raa)",Resorts,5787051.59
2021-01-01,S,"S. (Addu)",Resorts,102900.72
2021-01-01,S,"S. (Addu)",Hotels,86517.60
2021-01-01,S,"S. (Addu)",Guesthouse,5609.25
2021-01-01,Sh,"Sh. (Shaviyani)",Resorts,381137.64
2021-01-01,Th,"Th. (Thaa)",Resorts,230968.80
2021-01-01,Th,"Th. (Thaa)",Guesthouse,275.22
2021-01-01,V,"V. (Vaavu)",Resorts,357484.08
2021-01-01,V,"V. (Vaavu)",Guesthouse,75320.52
2021-02-01,AA,"AA. (Alif Alif)",Resorts,4018372.08
2021-02-01,AA,"AA. (Alif Alif)",Guesthouse,117134.98
2021-02-01,ADh,"ADh. (Alif Dhaal)",Resorts,5617817.30
2021-02-01,ADh,"ADh. (Alif Dhaal)",Hotels,76552.80
2021-02-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,93925.35
2021-02-01,B,"B. (Baa)",Resorts,4658226.17
2021-02-01,B,"B. (Baa)",Hotels,246527.52
2021-02-01,B,"B. (Baa)",Guesthouse,118443.11
2021-02-01,Dh,"Dh. (Dhaalu)",Resorts,5544381.28
2021-02-01,GA,"GA. (Gaafu Alif)",Resorts,1053551.34
2021-02-01,GA,"GA. (Gaafu Alif)",Hotels,248094.72
2021-02-01,GA,"GA. (Gaafu Alif)",Guesthouse,2899.26
2021-02-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,685209.60
2021-02-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,4650.99
2021-02-01,HA,"HA. (Haa Alif)",Resorts,562733.64
2021-02-01,HDh,"HDh. (Haa Dhaalu)",Hotels,79838.64
2021-02-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,1889.28
2021-02-01,K,"K. (Kaafu)",Resorts,22441776.10
2021-02-01,K,"K. (Kaafu)",Guesthouse,573085.16
2021-02-01,L,"L. (Laamu)",Resorts,407921.28
2021-02-01,L,"L. (Laamu)",Guesthouse,3273.03
2021-02-01,Lh,"Lh. (Lhaviyani)",Resorts,3154662.54
2021-02-01,M,"M. (Meemu)",Resorts,193169.76
2021-02-01,Male,"Malé City",Hotels,162114.54
2021-02-01,Male,"Malé City",Guesthouse,207367.26
2021-02-01,N,"N. (Noonu)",Resorts,4117335.30
2021-02-01,N,"N. (Noonu)",Guesthouse,12655.50
2021-02-01,R,"R. (Raa)",Resorts,6674952.18
2021-02-01,S,"S. (Addu)",Hotels,130460.64
2021-02-01,S,"S. (Addu)",Guesthouse,11372.82
2021-02-01,Sh,"Sh. (Shaviyani)",Resorts,529096.80
2021-02-01,Th,"Th. (Thaa)",Resorts,289101.90
2021-02-01,Th,"Th. (Thaa)",Guesthouse,4469.76
2021-02-01,V,"V. (Vaavu)",Resorts,585010.08
2021-02-01,V,"V. (Vaavu)",Guesthouse,36239.43
2021-03-01,AA,"AA. (Alif Alif)",Resorts,2973073.80
2021-03-01,AA,"AA. (Alif Alif)",Guesthouse,326021.14
2021-03-01,ADh,"ADh. (Alif Dhaal)",Resorts,18332702.98
2021-03-01,ADh,"ADh. (Alif Dhaal)",Hotels,174345.30
2021-03-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,153216.15
2021-03-01,B,"B. (Baa)",Resorts,9325711.35
2021-03-01,B,"B. (Baa)",Hotels,233539.20
2021-03-01,B,"B. (Baa)",Guesthouse,106856.51
2021-03-01,Dh,"Dh. (Dhaalu)",Resorts,5716552.62
2021-03-01,GA,"GA. (Gaafu Alif)",Resorts,1832412.66
2021-03-01,GA,"GA. (Gaafu Alif)",Hotels,227338.80
2021-03-01,GA,"GA. (Gaafu Alif)",Guesthouse,1751.04
2021-03-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1787237.70
2021-03-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,15917.19
2021-03-01,HA,"HA. (Haa Alif)",Resorts,513328.02
2021-03-01,HA,"HA. (Haa Alif)",Guesthouse,4456.29
2021-03-01,HDh,"HDh. (Haa Dhaalu)",Hotels,54005.76
2021-03-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,7551.81
2021-03-01,K,"K. (Kaafu)",Resorts,31562748.40
2021-03-01,K,"K. (Kaafu)",Guesthouse,718169.27
2021-03-01,L,"L. (Laamu)",Resorts,328612.68
2021-03-01,L,"L. (Laamu)",Guesthouse,20253.96
2021-03-01,Lh,"Lh. (Lhaviyani)",Resorts,4347992.34
2021-03-01,M,"M. (Meemu)",Resorts,87978.66
2021-03-01,Male,"Malé City",Hotels,308457.42
2021-03-01,Male,"Malé City",Guesthouse,313476.38
2021-03-01,N,"N. (Noonu)",Resorts,3527293.84
2021-03-01,N,"N. (Noonu)",Guesthouse,6815.40
2021-03-01,R,"R. (Raa)",Resorts,7045043.09
2021-03-01,S,"S. (Addu)",Resorts,553774.32
2021-03-01,S,"S. (Addu)",Hotels,103390.98
2021-03-01,S,"S. (Addu)",Guesthouse,16019.08
2021-03-01,Sh,"Sh. (Shaviyani)",Resorts,748779.72
2021-03-01,Th,"Th. (Thaa)",Resorts,163617.72
2021-03-01,Th,"Th. (Thaa)",Guesthouse,275.22
2021-03-01,V,"V. (Vaavu)",Resorts,557687.46
2021-03-01,V,"V. (Vaavu)",Guesthouse,59711.49
2021-04-01,AA,"AA. (Alif Alif)",Resorts,3915904.92
2021-04-01,AA,"AA. (Alif Alif)",Guesthouse,246082.65
2021-04-01,ADh,"ADh. (Alif Dhaal)",Resorts,6472654.38
2021-04-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,111598.31
2021-04-01,B,"B. (Baa)",Resorts,5536174.68
2021-04-01,B,"B. (Baa)",Hotels,328032.06
2021-04-01,B,"B. (Baa)",Guesthouse,180910.77
2021-04-01,Dh,"Dh. (Dhaalu)",Resorts,5339939.76
2021-04-01,GA,"GA. (Gaafu Alif)",Resorts,1250309.04
2021-04-01,GA,"GA. (Gaafu Alif)",Hotels,193928.28
2021-04-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1452389.04
2021-04-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,19003.50
2021-04-01,HA,"HA. (Haa Alif)",Resorts,689072.58
2021-04-01,HDh,"HDh. (Haa Dhaalu)",Hotels,46268.64
2021-04-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,3265.29
2021-04-01,K,"K. (Kaafu)",Resorts,24400088.04
2021-04-01,K,"K. (Kaafu)",Guesthouse,599557.37
2021-04-01,L,"L. (Laamu)",Resorts,312558.18
2021-04-01,L,"L. (Laamu)",Guesthouse,2286.00
2021-04-01,Lh,"Lh. (Lhaviyani)",Resorts,7636006.92
2021-04-01,M,"M. (Meemu)",Resorts,123352.56
2021-04-01,Male,"Malé City",Hotels,229913.28
2021-04-01,Male,"Malé City",Guesthouse,307361.37
2021-04-01,N,"N. (Noonu)",Resorts,3457559.22
2021-04-01,N,"N. (Noonu)",Guesthouse,2660.46
2021-04-01,R,"R. (Raa)",Resorts,5614527.24
2021-04-01,S,"S. (Addu)",Resorts,289864.80
2021-04-01,S,"S. (Addu)",Hotels,114216.30
2021-04-01,S,"S. (Addu)",Guesthouse,11586.62
2021-04-01,Sh,"Sh. (Shaviyani)",Resorts,868763.64
2021-04-01,Th,"Th. (Thaa)",Resorts,182239.20
2021-04-01,Th,"Th. (Thaa)",Guesthouse,1234.44
2021-04-01,V,"V. (Vaavu)",Resorts,513143.28
2021-04-01,V,"V. (Vaavu)",Guesthouse,45414.03
2021-05-01,AA,"AA. (Alif Alif)",Resorts,3199575.18
2021-05-01,AA,"AA. (Alif Alif)",Guesthouse,162229.53
2021-05-01,ADh,"ADh. (Alif Dhaal)",Resorts,3530092.80
2021-05-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,153191.97
2021-05-01,B,"B. (Baa)",Resorts,3916693.54
2021-05-01,B,"B. (Baa)",Guesthouse,27732.06
2021-05-01,Dh,"Dh. (Dhaalu)",Resorts,4047984.54
2021-05-01,GA,"GA. (Gaafu Alif)",Resorts,1178773.08
2021-05-01,GA,"GA. (Gaafu Alif)",Hotels,113482.38
2021-05-01,GA,"GA. (Gaafu Alif)",Guesthouse,2531.10
2021-05-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,616207.80
2021-05-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,14946.75
2021-05-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,7049.22
2021-05-01,HA,"HA. (Haa Alif)",Resorts,417806.52
2021-05-01,HDh,"HDh. (Haa Dhaalu)",Hotels,105730.86
2021-05-01,K,"K. (Kaafu)",Resorts,20656261.56
2021-05-01,K,"K. (Kaafu)",Guesthouse,346135.59
2021-05-01,L,"L. (Laamu)",Resorts,349194.24
2021-05-01,Lh,"Lh. (Lhaviyani)",Resorts,4023688.32
2021-05-01,M,"M. (Meemu)",Resorts,140821.20
2021-05-01,Male,"Malé City",Hotels,162889.86
2021-05-01,Male,"Malé City",Guesthouse,296296.65
2021-05-01,N,"N. (Noonu)",Resorts,2477170.20
2021-05-01,N,"N. (Noonu)",Guesthouse,5575.68
2021-05-01,R,"R. (Raa)",Resorts,4896756.60
2021-05-01,S,"S. (Addu)",Resorts,190430.76
2021-05-01,Sh,"Sh. (Shaviyani)",Resorts,269193.00
2021-05-01,Th,"Th. (Thaa)",Resorts,182476.80
2021-05-01,Th,"Th. (Thaa)",Guesthouse,183.00
2021-05-01,V,"V. (Vaavu)",Resorts,367598.82
2021-05-01,V,"V. (Vaavu)",Guesthouse,54575.49
2021-06-01,AA,"AA. (Alif Alif)",Resorts,5071224.54
2021-06-01,AA,"AA. (Alif Alif)",Guesthouse,154034.61
2021-06-01,ADh,"ADh. (Alif Dhaal)",Resorts,7804275.06
2021-06-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,42734.64
2021-06-01,B,"B. (Baa)",Resorts,4922465.88
2021-06-01,B,"B. (Baa)",Hotels,392846.94
2021-06-01,B,"B. (Baa)",Guesthouse,116081.97
2021-06-01,Dh,"Dh. (Dhaalu)",Resorts,3290858.88
2021-06-01,GA,"GA. (Gaafu Alif)",Resorts,899992.92
2021-06-01,GA,"GA. (Gaafu Alif)",Hotels,89446.50
2021-06-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,868394.64
2021-06-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,11762.76
2021-06-01,HA,"HA. (Haa Alif)",Resorts,425589.24
2021-06-01,HDh,"HDh. (Haa Dhaalu)",Resorts,3037.32
2021-06-01,HDh,"HDh. (Haa Dhaalu)",Hotels,98206.68
2021-06-01,K,"K. (Kaafu)",Resorts,20824749.06
2021-06-01,K,"K. (Kaafu)",Guesthouse,290334.66
2021-06-01,L,"L. (Laamu)",Resorts,285494.88
2021-06-01,Lh,"Lh. (Lhaviyani)",Resorts,2749221.42
2021-06-01,M,"M. (Meemu)",Resorts,198438.24
2021-06-01,Male,"Malé City",Hotels,171158.04
2021-06-01,Male,"Malé City",Guesthouse,380043.84
2021-06-01,N,"N. (Noonu)",Resorts,2894199.24
2021-06-01,N,"N. (Noonu)",Guesthouse,9116.28
2021-06-01,R,"R. (Raa)",Resorts,5439076.44
2021-06-01,S,"S. (Addu)",Resorts,95101.56
2021-06-01,S,"S. (Addu)",Hotels,131721.66
2021-06-01,Sh,"Sh. (Shaviyani)",Resorts,570281.40
2021-06-01,Th,"Th. (Thaa)",Resorts,178235.58
2021-06-01,V,"V. (Vaavu)",Resorts,397826.22
2021-06-01,V,"V. (Vaavu)",Guesthouse,81490.27
2021-07-01,AA,"AA. (Alif Alif)",Resorts,1512506.34
2021-07-01,AA,"AA. (Alif Alif)",Guesthouse,85622.06
2021-07-01,ADh,"ADh. (Alif Dhaal)",Resorts,2020042.63
2021-07-01,ADh,"ADh. (Alif Dhaal)",Hotels,16438.36
2021-07-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,16291.68
2021-07-01,B,"B. (Baa)",Resorts,2166703.51
2021-07-01,B,"B. (Baa)",Guesthouse,42919.56
2021-07-01,Dh,"Dh. (Dhaalu)",Resorts,2441642.40
2021-07-01,GA,"GA. (Gaafu Alif)",Resorts,552523.92
2021-07-01,GA,"GA. (Gaafu Alif)",Guesthouse,2392.80
2021-07-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1005126.72
2021-07-01,Gn,"Gn. (Fuvahmulah)",Hotels,78755.88
2021-07-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,3823.86
2021-07-01,HA,"HA. (Haa Alif)",Resorts,410268.00
2021-07-01,HA,"HA. (Haa Alif)",Guesthouse,4420.80
2021-07-01,HDh,"HDh. (Haa Dhaalu)",Hotels,23516.10
2021-07-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,8749.50
2021-07-01,K,"K. (Kaafu)",Resorts,10314785.57
2021-07-01,K,"K. (Kaafu)",Guesthouse,179836.68
2021-07-01,L,"L. (Laamu)",Guesthouse,19341.00
2021-07-01,Lh,"Lh. (Lhaviyani)",Resorts,1909028.40
2021-07-01,M,"M. (Meemu)",Resorts,85303.50
2021-07-01,Male,"Malé City",Hotels,107514.00
2021-07-01,Male,"Malé City",Guesthouse,104029.36
2021-07-01,N,"N. (Noonu)",Resorts,1550707.50
2021-07-01,N,"N. (Noonu)",Guesthouse,23785.68
2021-07-01,R,"R. (Raa)",Resorts,2710456.74
2021-07-01,S,"S. (Addu)",Guesthouse,591.63
2021-07-01,Sh,"Sh. (Shaviyani)",Resorts,134272.32
2021-07-01,Th,"Th. (Thaa)",Resorts,33966.00
2021-07-01,V,"V. (Vaavu)",Resorts,262642.56
2021-07-01,V,"V. (Vaavu)",Guesthouse,6804.03
2021-08-01,AA,"AA. (Alif Alif)",Resorts,5210620.44
2021-08-01,AA,"AA. (Alif Alif)",Guesthouse,214555.11
2021-08-01,ADh,"ADh. (Alif Dhaal)",Resorts,10207289.46
2021-08-01,ADh,"ADh. (Alif Dhaal)",Hotels,356277.54
2021-08-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,105589.71
2021-08-01,B,"B. (Baa)",Resorts,5830590.85
2021-08-01,B,"B. (Baa)",Hotels,154820.10
2021-08-01,B,"B. (Baa)",Guesthouse,139983.60
2021-08-01,Dh,"Dh. (Dhaalu)",Resorts,4623403.08
2021-08-01,GA,"GA. (Gaafu Alif)",Resorts,995878.50
2021-08-01,GA,"GA. (Gaafu Alif)",Hotels,144130.56
2021-08-01,GA,"GA. (Gaafu Alif)",Guesthouse,2850.66
2021-08-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1043708.10
2021-08-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,3822.15
2021-08-01,HA,"HA. (Haa Alif)",Resorts,631721.64
2021-08-01,HA,"HA. (Haa Alif)",Guesthouse,5967.00
2021-08-01,HDh,"HDh. (Haa Dhaalu)",Hotels,48705.54
2021-08-01,K,"K. (Kaafu)",Resorts,29077243.98
2021-08-01,K,"K. (Kaafu)",Guesthouse,604541.27
2021-08-01,L,"L. (Laamu)",Resorts,482867.22
2021-08-01,L,"L. (Laamu)",Guesthouse,11475.00
2021-08-01,Lh,"Lh. (Lhaviyani)",Resorts,3384968.82
2021-08-01,M,"M. (Meemu)",Resorts,196947.84
2021-08-01,Male,"Malé City",Hotels,156720.42
2021-08-01,Male,"Malé City",Guesthouse,357938.10
2021-08-01,N,"N. (Noonu)",Resorts,2333922.24
2021-08-01,N,"N. (Noonu)",Guesthouse,5806.08
2021-08-01,R,"R. (Raa)",Resorts,6524347.35
2021-08-01,S,"S. (Addu)",Resorts,273288.66
2021-08-01,S,"S. (Addu)",Hotels,142708.92
2021-08-01,S,"S. (Addu)",Guesthouse,5290.29
2021-08-01,Sh,"Sh. (Shaviyani)",Resorts,650586.72
2021-08-01,Th,"Th. (Thaa)",Resorts,88508.10
2021-08-01,Th,"Th. (Thaa)",Guesthouse,6068.91
2021-08-01,V,"V. (Vaavu)",Resorts,765151.44
2021-08-01,V,"V. (Vaavu)",Guesthouse,45482.91
2021-09-01,AA,"AA. (Alif Alif)",Resorts,4892771.88
2021-09-01,AA,"AA. (Alif Alif)",Guesthouse,286528.62
2021-09-01,ADh,"ADh. (Alif Dhaal)",Resorts,7223242.44
2021-09-01,ADh,"ADh. (Alif Dhaal)",Hotels,149058.16
2021-09-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,239513.37
2021-09-01,B,"B. (Baa)",Resorts,4622808.75
2021-09-01,B,"B. (Baa)",Guesthouse,133011.92
2021-09-01,Dh,"Dh. (Dhaalu)",Resorts,3746732.04
2021-09-01,Dh,"Dh. (Dhaalu)",Guesthouse,4415.04
2021-09-01,GA,"GA. (Gaafu Alif)",Resorts,1547049.30
2021-09-01,GA,"GA. (Gaafu Alif)",Hotels,307553.70
2021-09-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1244196.72
2021-09-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,9890.52
2021-09-01,HA,"HA. (Haa Alif)",Resorts,587965.68
2021-09-01,HA,"HA. (Haa Alif)",Guesthouse,2485.08
2021-09-01,HDh,"HDh. (Haa Dhaalu)",Hotels,165672.00
2021-09-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,31482.54
2021-09-01,K,"K. (Kaafu)",Resorts,25464638.73
2021-09-01,K,"K. (Kaafu)",Guesthouse,1837123.25
2021-09-01,L,"L. (Laamu)",Resorts,415376.52
2021-09-01,Lh,"Lh. (Lhaviyani)",Resorts,4283857.26
2021-09-01,M,"M. (Meemu)",Resorts,411602.88
2021-09-01,Male,"Malé City",Hotels,762558.46
2021-09-01,Male,"Malé City",Guesthouse,705367.39
2021-09-01,N,"N. (Noonu)",Resorts,1717891.98
2021-09-01,N,"N. (Noonu)",Guesthouse,28873.17
2021-09-01,R,"R. (Raa)",Resorts,6874929.36
2021-09-01,S,"S. (Addu)",Resorts,580432.68
2021-09-01,S,"S. (Addu)",Hotels,277227.72
2021-09-01,S,"S. (Addu)",Guesthouse,55787.46
2021-09-01,Sh,"Sh. (Shaviyani)",Resorts,605169.36
2021-09-01,Sh,"Sh. (Shaviyani)",Guesthouse,7736.40
2021-09-01,Th,"Th. (Thaa)",Resorts,153430.68
2021-09-01,Th,"Th. (Thaa)",Guesthouse,16625.91
2021-09-01,V,"V. (Vaavu)",Resorts,1265642.04
2021-09-01,V,"V. (Vaavu)",Guesthouse,221729.73
2021-10-01,AA,"AA. (Alif Alif)",Resorts,3985812.96
2021-10-01,AA,"AA. (Alif Alif)",Guesthouse,234518.01
2021-10-01,ADh,"ADh. (Alif Dhaal)",Resorts,5202923.34
2021-10-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,206182.93
2021-10-01,B,"B. (Baa)",Resorts,3490874.11
2021-10-01,B,"B. (Baa)",Guesthouse,85322.03
2021-10-01,Dh,"Dh. (Dhaalu)",Resorts,2704559.02
2021-10-01,Dh,"Dh. (Dhaalu)",Guesthouse,11735.10
2021-10-01,F,"F. (Faafu)",Guesthouse,5806.08
2021-10-01,GA,"GA. (Gaafu Alif)",Resorts,1582075.68
2021-10-01,GA,"GA. (Gaafu Alif)",Hotels,242472.96
2021-10-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,952472.66
2021-10-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,9716.55
2021-10-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,25330.26
2021-10-01,HA,"HA. (Haa Alif)",Resorts,240050.88
2021-10-01,HA,"HA. (Haa Alif)",Guesthouse,30009.75
2021-10-01,HDh,"HDh. (Haa Dhaalu)",Resorts,209945.28
2021-10-01,HDh,"HDh. (Haa Dhaalu)",Hotels,171135.18
2021-10-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,6789.36
2021-10-01,K,"K. (Kaafu)",Resorts,21293508.61
2021-10-01,K,"K. (Kaafu)",Guesthouse,1128659.30
2021-10-01,L,"L. (Laamu)",Resorts,222928.20
2021-10-01,Lh,"Lh. (Lhaviyani)",Resorts,3143729.76
2021-10-01,M,"M. (Meemu)",Resorts,424396.80
2021-10-01,Male,"Malé City",Hotels,570961.56
2021-10-01,Male,"Malé City",Guesthouse,640553.09
2021-10-01,N,"N. (Noonu)",Resorts,1405718.11
2021-10-01,N,"N. (Noonu)",Guesthouse,23919.81
2021-10-01,R,"R. (Raa)",Resorts,5211993.18
2021-10-01,S,"S. (Addu)",Resorts,450820.26
2021-10-01,S,"S. (Addu)",Hotels,195216.84
2021-10-01,S,"S. (Addu)",Guesthouse,11045.22
2021-10-01,Sh,"Sh. (Shaviyani)",Resorts,320440.32
2021-10-01,Th,"Th. (Thaa)",Resorts,35987.64
2021-10-01,Th,"Th. (Thaa)",Guesthouse,25274.22
2021-10-01,V,"V. (Vaavu)",Resorts,832285.62
2021-10-01,V,"V. (Vaavu)",Guesthouse,159636.93
2021-11-01,AA,"AA. (Alif Alif)",Resorts,3130840.50
2021-11-01,AA,"AA. (Alif Alif)",Guesthouse,217072.65
2021-11-01,ADh,"ADh. (Alif Dhaal)",Resorts,7768839.40
2021-11-01,ADh,"ADh. (Alif Dhaal)",Hotels,181094.40
2021-11-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,138510.85
2021-11-01,B,"B. (Baa)",Resorts,6664782.40
2021-11-01,B,"B. (Baa)",Hotels,733623.12
2021-11-01,B,"B. (Baa)",Guesthouse,186281.54
2021-11-01,Dh,"Dh. (Dhaalu)",Resorts,4500665.36
2021-11-01,Dh,"Dh. (Dhaalu)",Guesthouse,690.75
2021-11-01,F,"F. (Faafu)",Guesthouse,11306.16
2021-11-01,GA,"GA. (Gaafu Alif)",Resorts,1653813.36
2021-11-01,GA,"GA. (Gaafu Alif)",Hotels,245422.08
2021-11-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1280334.06
2021-11-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,42055.92
2021-11-01,HA,"HA. (Haa Alif)",Resorts,675468.90
2021-11-01,HDh,"HDh. (Haa Dhaalu)",Hotels,226013.40
2021-11-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,7445.10
2021-11-01,K,"K. (Kaafu)",Resorts,25730994.80
2021-11-01,K,"K. (Kaafu)",Guesthouse,724499.19
2021-11-01,L,"L. (Laamu)",Resorts,527777.39
2021-11-01,Lh,"Lh. (Lhaviyani)",Resorts,5295188.16
2021-11-01,M,"M. (Meemu)",Resorts,503050.20
2021-11-01,M,"M. (Meemu)",Guesthouse,551.88
2021-11-01,Male,"Malé City",Hotels,398343.96
2021-11-01,Male,"Malé City",Guesthouse,546988.20
2021-11-01,N,"N. (Noonu)",Resorts,2227047.07
2021-11-01,N,"N. (Noonu)",Guesthouse,3363.84
2021-11-01,R,"R. (Raa)",Resorts,7763757.32
2021-11-01,S,"S. (Addu)",Resorts,302745.60
2021-11-01,S,"S. (Addu)",Hotels,174323.76
2021-11-01,S,"S. (Addu)",Guesthouse,22383.12
2021-11-01,Sh,"Sh. (Shaviyani)",Resorts,627962.88
2021-11-01,Th,"Th. (Thaa)",Resorts,267182.10
2021-11-01,Th,"Th. (Thaa)",Guesthouse,4050.72
2021-11-01,V,"V. (Vaavu)",Resorts,1081514.40
2021-11-01,V,"V. (Vaavu)",Guesthouse,31741.56
2021-12-01,AA,"AA. (Alif Alif)",Resorts,7764659.94
2021-12-01,AA,"AA. (Alif Alif)",Guesthouse,180419.74
2021-12-01,ADh,"ADh. (Alif Dhaal)",Resorts,7884494.64
2021-12-01,ADh,"ADh. (Alif Dhaal)",Hotels,334749.48
2021-12-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,217143.38
2021-12-01,B,"B. (Baa)",Resorts,7141271.88
2021-12-01,B,"B. (Baa)",Hotels,604105.50
2021-12-01,B,"B. (Baa)",Guesthouse,158118.63
2021-12-01,Dh,"Dh. (Dhaalu)",Resorts,7948355.00
2021-12-01,F,"F. (Faafu)",Resorts,688592.88
2021-12-01,F,"F. (Faafu)",Guesthouse,9622.62
2021-12-01,GA,"GA. (Gaafu Alif)",Resorts,3183049.68
2021-12-01,GA,"GA. (Gaafu Alif)",Hotels,322442.10
2021-12-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1255833.60
2021-12-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,24668.82
2021-12-01,HA,"HA. (Haa Alif)",Resorts,740689.92
2021-12-01,HA,"HA. (Haa Alif)",Guesthouse,34324.98
2021-12-01,HDh,"HDh. (Haa Dhaalu)",Resorts,48168.30
2021-12-01,HDh,"HDh. (Haa Dhaalu)",Hotels,231706.98
2021-12-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,11578.32
2021-12-01,K,"K. (Kaafu)",Resorts,28155896.39
2021-12-01,K,"K. (Kaafu)",Guesthouse,1407154.83
2021-12-01,L,"L. (Laamu)",Resorts,462497.76
2021-12-01,L,"L. (Laamu)",Guesthouse,33301.83
2021-12-01,Lh,"Lh. (Lhaviyani)",Resorts,5466836.82
2021-12-01,M,"M. (Meemu)",Resorts,520322.16
2021-12-01,Male,"Malé City",Hotels,456914.22
2021-12-01,Male,"Malé City",Guesthouse,411908.08
2021-12-01,N,"N. (Noonu)",Resorts,4781989.58
2021-12-01,N,"N. (Noonu)",Guesthouse,4727.70
2021-12-01,R,"R. (Raa)",Resorts,8261749.32
2021-12-01,S,"S. (Addu)",Resorts,570371.88
2021-12-01,S,"S. (Addu)",Hotels,202752.00
2021-12-01,S,"S. (Addu)",Guesthouse,5576.25
2021-12-01,Sh,"Sh. (Shaviyani)",Resorts,804083.28
2021-12-01,Th,"Th. (Thaa)",Resorts,288833.04
2021-12-01,Th,"Th. (Thaa)",Guesthouse,2256.84
2021-12-01,V,"V. (Vaavu)",Resorts,1678450.62
2021-12-01,V,"V. (Vaavu)",Guesthouse,84447.57
2022-01-01,AA,"AA. (Alif Alif)",Resorts,6174776.89
2022-01-01,AA,"AA. (Alif Alif)",Guesthouse,378514.74
2022-01-01,ADh,"ADh. (Alif Dhaal)",Resorts,8967300.36
2022-01-01,ADh,"ADh. (Alif Dhaal)",Hotels,249940.62
2022-01-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,305136.00
2022-01-01,B,"B. (Baa)",Resorts,7243878.85
2022-01-01,B,"B. (Baa)",Guesthouse,110770.12
2022-01-01,Dh,"Dh. (Dhaalu)",Resorts,7710671.84
2022-01-01,Dh,"Dh. (Dhaalu)",Guesthouse,734.88
2022-01-01,F,"F. (Faafu)",Resorts,374880.66
2022-01-01,F,"F. (Faafu)",Guesthouse,3536.61
2022-01-01,GA,"GA. (Gaafu Alif)",Resorts,2392118.34
2022-01-01,GA,"GA. (Gaafu Alif)",Hotels,279346.26
2022-01-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1322177.22
2022-01-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,5984.55
2022-01-01,HA,"HA. (Haa Alif)",Resorts,855892.98
2022-01-01,HA,"HA. (Haa Alif)",Guesthouse,25084.68
2022-01-01,HDh,"HDh. (Haa Dhaalu)",Resorts,559503.42
