month,atoll_code,atoll_label,establishment_type,usd_amount,mvr_amount
2023-02-01,Male,"Malé City",Guesthouse,44052.00,675113.43
2023-02-01,Male,"Malé City",Vessels,21.00,321.51
2023-02-01,N,"N. (Noonu)",Resorts,106665.00,1633711.83
2023-02-01,N,"N. (Noonu)",Guesthouse,507.00,7783.32
2023-02-01,R,"R. (Raa)",Resorts,484392.00,7431079.68
2023-02-01,R,"R. (Raa)",Guesthouse,54.00,826.74
2023-02-01,S,"S. (Addu)",Resorts,82422.00,1262596.50
2023-02-01,S,"S. (Addu)",Hotels,12024.00,184568.40
2023-02-01,S,"S. (Addu)",Guesthouse,1002.00,15351.48
2023-02-01,Sh,"Sh. (Shaviyani)",Resorts,52170.00,798906.18
2023-02-01,Th,"Th. (Thaa)",Resorts,12006.00,184292.10
2023-02-01,Th,"Th. (Thaa)",Guesthouse,738.00,11296.62
2023-02-01,V,"V. (Vaavu)",Resorts,122082.00,1873958.70
2023-02-01,V,"V. (Vaavu)",Guesthouse,19166.00,293863.04
2023-03-01,AA,"AA. (Alif Alif)",Resorts,406962.00,6247311.30
2023-03-01,AA,"AA. (Alif Alif)",Guesthouse,59072.00,905996.96
2023-03-01,ADh,"ADh. (Alif Dhaal)",Resorts,574730.00,8824251.96
2023-03-01,ADh,"ADh. (Alif Dhaal)",Hotels,13584.00,208514.40
2023-03-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,37652.00,577611.29
2023-03-01,B,"B. (Baa)",Resorts,376530.00,5776742.88
2023-03-01,B,"B. (Baa)",Guesthouse,19857.00,304611.81
2023-03-01,Dh,"Dh. (Dhaalu)",Resorts,430236.00,6602582.52
2023-03-01,Dh,"Dh. (Dhaalu)",Guesthouse,491.00,7537.25
2023-03-01,F,"F. (Faafu)",Resorts,66088.00,1013129.04
2023-03-01,F,"F. (Faafu)",Guesthouse,2601.00,39917.40
2023-03-01,GA,"GA. (Gaafu Alif)",Resorts,81132.00,1245640.92
2023-03-01,GA,"GA. (Gaafu Alif)",Hotels,16536.00,253827.60
2023-03-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,70368.00,1080148.80
2023-03-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,783.00,12003.42
2023-03-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,1197.00,18371.10
2023-03-01,HA,"HA. (Haa Alif)",Resorts,58344.00,896501.10
2023-03-01,HA,"HA. (Haa Alif)",Guesthouse,3720.00,57124.59
2023-03-01,HDh,"HDh. (Haa Dhaalu)",Hotels,15960.00,244826.40
2023-03-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,1716.00,26347.02
2023-03-01,K,"K. (Kaafu)",Resorts,2127559.00,32659951.93
2023-03-01,K,"K. (Kaafu)",Guesthouse,198863.26,3051897.95
2023-03-01,L,"L. (Laamu)",Resorts,26052.00,399637.68
2023-03-01,L,"L. (Laamu)",Guesthouse,1254.00,19224.30
2023-03-01,Lh,"Lh. (Lhaviyani)",Resorts,371808.00,5703916.68
2023-03-01,Lh,"Lh. (Lhaviyani)",Guesthouse,663.00,10175.64
2023-03-01,M,"M. (Meemu)",Resorts,76078.00,1165576.68
2023-03-01,Male,"Malé City",Hotels,30222.00,464157.42
2023-03-01,Male,"Malé City",Guesthouse,51482.00,789691.54
2023-03-01,Male,"Malé City",Vessels,267.00,4097.94
2023-03-01,N,"N. (Noonu)",Resorts,592191.00,9087150.33
2023-03-01,N,"N. (Noonu)",Guesthouse,1737.00,26652.96
2023-03-01,R,"R. (Raa)",Resorts,678774.00,10403155.26
2023-03-01,S,"S. (Addu)",Resorts,60249.00,925019.25
2023-03-01,S,"S. (Addu)",Hotels,10206.00,156560.04
2023-03-01,S,"S. (Addu)",Guesthouse,285.00,4370.22
2023-03-01,Sh,"Sh. (Shaviyani)",Resorts,53928.00,825996.36
2023-03-01,Th,"Th. (Thaa)",Resorts,15810.00,242999.70
2023-03-01,Th,"Th. (Thaa)",Guesthouse,1191.00,18276.78
2023-03-01,V,"V. (Vaavu)",Resorts,137352.00,2105929.98
2023-03-01,V,"V. (Vaavu)",Hotels,8340.00,127973.88
2023-03-01,V,"V. (Vaavu)",Guesthouse,19095.00,292932.39
2023-04-01,AA,"AA. (Alif Alif)",Resorts,388740.00,5950548.78
2023-04-01,AA,"AA. (Alif Alif)",Guesthouse,35854.00,549831.47
2023-04-01,ADh,"ADh. (Alif Dhaal)",Resorts,425971.00,6525502.98
2023-04-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,29617.00,454044.95
2023-04-01,B,"B. (Baa)",Resorts,337830.00,5170920.24
2023-04-01,B,"B. (Baa)",Hotels,14994.00,230157.90
2023-04-01,B,"B. (Baa)",Guesthouse,13933.00,213637.37
2023-04-01,Dh,"Dh. (Dhaalu)",Resorts,418410.00,6413109.72
2023-04-01,Dh,"Dh. (Dhaalu)",Guesthouse,374.00,5732.14
2023-04-01,F,"F. (Faafu)",Resorts,15000.00,230200.00
2023-04-01,F,"F. (Faafu)",Guesthouse,840.00,12839.28
2023-04-01,GA,"GA. (Gaafu Alif)",Resorts,88872.00,1362685.92
2023-04-01,GA,"GA. (Gaafu Alif)",Hotels,17646.00,269277.96
2023-04-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,71646.00,1094725.32
2023-04-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,459.00,7015.71
2023-04-01,Gn,"Gn. (Fuvahmulah)",Vessels,12.00,184.08
2023-04-01,HA,"HA. (Haa Alif)",Resorts,51126.00,782613.84
2023-04-01,HA,"HA. (Haa Alif)",Guesthouse,1860.00,28502.10
2023-04-01,HDh,"HDh. (Haa Dhaalu)",Resorts,36180.00,553367.22
2023-04-01,HDh,"HDh. (Haa Dhaalu)",Hotels,16152.00,247771.68
2023-04-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,1341.00,20558.58
2023-04-01,K,"K. (Kaafu)",Resorts,1971131.00,30210122.59
2023-04-01,K,"K. (Kaafu)",Guesthouse,207040.50,3175064.55
2023-04-01,L,"L. (Laamu)",Resorts,21090.00,322677.00
2023-04-01,L,"L. (Laamu)",Guesthouse,1644.00,25153.20
2023-04-01,Lh,"Lh. (Lhaviyani)",Resorts,363522.00,5568349.14
2023-04-01,Lh,"Lh. (Lhaviyani)",Guesthouse,150.00,2301.00
2023-04-01,M,"M. (Meemu)",Resorts,48108.00,735028.08
2023-04-01,Male,"Malé City",Hotels,38762.00,593616.80
2023-04-01,Male,"Malé City",Guesthouse,42199.00,645646.83
2023-04-01,N,"N. (Noonu)",Resorts,472795.00,7243761.79
2023-04-01,N,"N. (Noonu)",Guesthouse,822.00,12572.88
2023-04-01,R,"R. (Raa)",Resorts,617629.00,9453967.98
2023-04-01,S,"S. (Addu)",Resorts,63873.00,978552.57
2023-04-01,S,"S. (Addu)",Guesthouse,853.00,13069.27
2023-04-01,Sh,"Sh. (Shaviyani)",Resorts,52500.00,804698.10
2023-04-01,Th,"Th. (Thaa)",Resorts,11652.00,177809.52
2023-04-01,Th,"Th. (Thaa)",Guesthouse,861.00,13169.67
2023-04-01,V,"V. (Vaavu)",Resorts,130722.00,1997175.48
2023-04-01,V,"V. (Vaavu)",Guesthouse,28329.00,434214.36
2023-05-01,AA,"AA. (Alif Alif)",Resorts,364686.00,5589624.72
2023-05-01,AA,"AA. (Alif Alif)",Guesthouse,20694.00,317128.17
2023-05-01,ADh,"ADh. (Alif Dhaal)",Resorts,432060.00,6616689.90
2023-05-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,22060.00,338233.42
2023-05-01,B,"B. (Baa)",Resorts,331559.00,5078460.15
2023-05-01,B,"B. (Baa)",Guesthouse,5229.00,80189.79
2023-05-01,Dh,"Dh. (Dhaalu)",Resorts,294486.00,4507857.60
2023-05-01,Dh,"Dh. (Dhaalu)",Guesthouse,305.00,4660.05
2023-05-01,F,"F. (Faafu)",Resorts,10000.00,152900.00
2023-05-01,F,"F. (Faafu)",Guesthouse,198.00,3028.32
2023-05-01,GA,"GA. (Gaafu Alif)",Resorts,291120.00,4457947.44
2023-05-01,GA,"GA. (Gaafu Alif)",Hotels,16920.00,259045.20
2023-05-01,GA,"GA. (Gaafu Alif)",Guesthouse,111.00,1702.74
2023-05-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,70494.00,1077948.42
2023-05-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,9.00,138.15
2023-05-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,1227.00,18823.68
2023-05-01,HA,"HA. (Haa Alif)",Resorts,32592.00,498983.52
2023-05-01,HA,"HA. (Haa Alif)",Guesthouse,1656.00,25419.57
2023-05-01,HDh,"HDh. (Haa Dhaalu)",Resorts,5000.00,76800.00
2023-05-01,HDh,"HDh. (Haa Dhaalu)",Hotels,11736.00,179678.16
2023-05-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,648.00,9942.99
2023-05-01,K,"K. (Kaafu)",Resorts,1759903.00,26948878.56
2023-05-01,K,"K. (Kaafu)",Guesthouse,182410.50,2797254.88
2023-05-01,L,"L. (Laamu)",Resorts,24786.00,379473.66
2023-05-01,Lh,"Lh. (Lhaviyani)",Resorts,305982.00,4685300.46
2023-05-01,Lh,"Lh. (Lhaviyani)",Guesthouse,138.00,2119.68
2023-05-01,M,"M. (Meemu)",Resorts,46998.00,719861.18
2023-05-01,M,"M. (Meemu)",Guesthouse,45.00,691.20
2023-05-01,Male,"Malé City",Hotels,26262.00,402191.70
2023-05-01,Male,"Malé City",Guesthouse,53098.00,813835.71
2023-05-01,Male,"Malé City",Vessels,84.00,1286.52
2023-05-01,N,"N. (Noonu)",Resorts,173598.00,2658949.20
2023-05-01,N,"N. (Noonu)",Guesthouse,693.00,10610.40
2023-05-01,R,"R. (Raa)",Resorts,539766.00,8269735.20
2023-05-01,S,"S. (Addu)",Resorts,6036.00,92712.96
2023-05-01,S,"S. (Addu)",Hotels,16698.00,255913.02
2023-05-01,S,"S. (Addu)",Guesthouse,945.00,14446.35
2023-05-01,Sh,"Sh. (Shaviyani)",Resorts,52080.00,797943.24
2023-05-01,Th,"Th. (Thaa)",Resorts,29718.00,456351.96
2023-05-01,Th,"Th. (Thaa)",Guesthouse,969.00,14869.77
2023-05-01,V,"V. (Vaavu)",Resorts,104118.00,1594046.58
2023-05-01,V,"V. (Vaavu)",Hotels,5982.00,91813.44
2023-05-01,V,"V. (Vaavu)",Guesthouse,19071.00,292019.19
2023-06-01,AA,"AA. (Alif Alif)",Resorts,291132.00,4466128.20
2023-06-01,AA,"AA. (Alif Alif)",Guesthouse,12918.00,198270.81
2023-06-01,ADh,"ADh. (Alif Dhaal)",Resorts,222816.00,3419458.20
2023-06-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,8193.00,125810.55
2023-06-01,B,"B. (Baa)",Resorts,151442.00,2324786.98
2023-06-01,B,"B. (Baa)",Hotels,9585.00,147225.60
2023-06-01,B,"B. (Baa)",Guesthouse,9262.00,142168.67
2023-06-01,Dh,"Dh. (Dhaalu)",Resorts,155280.00,2382832.56
2023-06-01,GA,"GA. (Gaafu Alif)",Resorts,55452.00,851435.88
2023-06-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,46350.00,711196.20
2023-06-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,3106.00,47687.76
2023-06-01,HA,"HA. (Haa Alif)",Resorts,41082.00,630076.26
2023-06-01,HA,"HA. (Haa Alif)",Guesthouse,642.00,9852.81
2023-06-01,HDh,"HDh. (Haa Dhaalu)",Resorts,10732.00,164950.84
2023-06-01,HDh,"HDh. (Haa Dhaalu)",Hotels,5862.00,89864.46
2023-06-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,147.00,2256.45
2023-06-01,K,"K. (Kaafu)",Resorts,1129195.00,17318099.88
2023-06-01,K,"K. (Kaafu)",Guesthouse,51405.25,788396.34
2023-06-01,L,"L. (Laamu)",Guesthouse,2388.00,36679.68
2023-06-01,Lh,"Lh. (Lhaviyani)",Resorts,196074.00,3009633.84
2023-06-01,M,"M. (Meemu)",Resorts,23703.00,363397.72
2023-06-01,Male,"Malé City",Hotels,15162.00,232590.96
2023-06-01,Male,"Malé City",Guesthouse,24533.00,376442.04
2023-06-01,Male,"Malé City",Vessels,30.00,460.80
2023-06-01,N,"N. (Noonu)",Resorts,359990.00,5522538.60
2023-06-01,N,"N. (Noonu)",Guesthouse,156.00,2396.16
2023-06-01,R,"R. (Raa)",Resorts,268062.00,4113726.54
2023-06-01,S,"S. (Addu)",Resorts,3780.00,58060.80
2023-06-01,S,"S. (Addu)",Hotels,12228.00,187699.80
2023-06-01,S,"S. (Addu)",Guesthouse,78.00,1195.74
2023-06-01,Sh,"Sh. (Shaviyani)",Resorts,20634.00,316973.70
2023-06-01,Th,"Th. (Thaa)",Guesthouse,435.00,6672.27
2023-06-01,V,"V. (Vaavu)",Resorts,79032.00,1211887.44
2023-06-01,V,"V. (Vaavu)",Hotels,258.00,3955.14
2023-06-01,V,"V. (Vaavu)",Guesthouse,5358.00,82250.91
2023-07-01,AA,"AA. (Alif Alif)",Resorts,321396.00,4936862.04
2023-07-01,AA,"AA. (Alif Alif)",Guesthouse,7698.00,118128.27
2023-07-01,ADh,"ADh. (Alif Dhaal)",Resorts,882206.00,13521613.30
2023-07-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,14593.00,223964.51
2023-07-01,B,"B. (Baa)",Resorts,281359.00,4320599.51
2023-07-01,B,"B. (Baa)",Guesthouse,10064.00,154567.74
2023-07-01,Dh,"Dh. (Dhaalu)",Resorts,399825.00,6141055.23
2023-07-01,F,"F. (Faafu)",Guesthouse,249.00,3822.75
2023-07-01,GA,"GA. (Gaafu Alif)",Resorts,93366.00,1433448.90
2023-07-01,GA,"GA. (Gaafu Alif)",Hotels,29304.00,449039.28
2023-07-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,40578.00,622369.68
2023-07-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,378.00,5779.62
2023-07-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,834.00,12766.23
2023-07-01,HA,"HA. (Haa Alif)",Resorts,43872.00,674005.50
2023-07-01,HA,"HA. (Haa Alif)",Guesthouse,240.00,3676.80
2023-07-01,HDh,"HDh. (Haa Dhaalu)",Hotels,3120.00,47923.20
2023-07-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,294.00,4512.72
2023-07-01,K,"K. (Kaafu)",Resorts,2119455.00,32530798.89
2023-07-01,K,"K. (Kaafu)",Guesthouse,182131.25,2796238.67
2023-07-01,L,"L. (Laamu)",Resorts,24036.00,369133.92
2023-07-01,L,"L. (Laamu)",Guesthouse,978.00,15012.30
2023-07-01,Lh,"Lh. (Lhaviyani)",Resorts,219516.00,3370861.44
2023-07-01,M,"M. (Meemu)",Resorts,54354.00,834888.18
2023-07-01,M,"M. (Meemu)",Guesthouse,210.00,3225.60
2023-07-01,Male,"Malé City",Hotels,37632.00,577916.82
2023-07-01,Male,"Malé City",Guesthouse,49029.00,751833.24
2023-07-01,Male,"Malé City",Vessels,24.00,367.92
2023-07-01,N,"N. (Noonu)",Resorts,440954.00,6771312.75
2023-07-01,N,"N. (Noonu)",Guesthouse,255.00,3907.20
2023-07-01,R,"R. (Raa)",Resorts,450828.00,6924899.46
2023-07-01,S,"S. (Addu)",Resorts,2310.00,35504.70
2023-07-01,S,"S. (Addu)",Hotels,5160.00,79309.20
2023-07-01,S,"S. (Addu)",Guesthouse,135.00,2067.06
2023-07-01,Sh,"Sh. (Shaviyani)",Resorts,25344.00,388903.32
2023-07-01,Th,"Th. (Thaa)",Resorts,4698.00,72067.32
2023-07-01,Th,"Th. (Thaa)",Guesthouse,48.00,735.36
2023-07-01,V,"V. (Vaavu)",Resorts,117930.00,1811537.22
2023-07-01,V,"V. (Vaavu)",Hotels,156.00,2396.16
2023-07-01,V,"V. (Vaavu)",Guesthouse,8244.00,126490.80
2023-08-01,AA,"AA. (Alif Alif)",Resorts,316788.00,4863287.28
2023-08-01,AA,"AA. (Alif Alif)",Guesthouse,14252.00,218597.28
2023-08-01,ADh,"ADh. (Alif Dhaal)",Resorts,302814.00,4643434.32
2023-08-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,11586.00,177891.27
2023-08-01,B,"B. (Baa)",Resorts,381719.00,5854694.76
2023-08-01,B,"B. (Baa)",Guesthouse,10267.00,157486.13
2023-08-01,Dh,"Dh. (Dhaalu)",Resorts,250116.00,3836877.18
2023-08-01,F,"F. (Faafu)",Guesthouse,282.00,4316.10
2023-08-01,GA,"GA. (Gaafu Alif)",Resorts,89868.00,1379767.32
2023-08-01,GA,"GA. (Gaafu Alif)",Hotels,12480.00,191568.00
2023-08-01,GA,"GA. (Gaafu Alif)",Guesthouse,180.00,2759.40
2023-08-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,50232.00,769591.20
2023-08-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,504.00,7728.60
2023-08-01,HA,"HA. (Haa Alif)",Resorts,31854.00,488958.90
2023-08-01,HA,"HA. (Haa Alif)",Guesthouse,1817.00,27891.55
2023-08-01,HDh,"HDh. (Haa Dhaalu)",Hotels,7914.00,121321.62
2023-08-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,96.00,1468.14
2023-08-01,K,"K. (Kaafu)",Resorts,1599791.00,24531488.49
2023-08-01,K,"K. (Kaafu)",Guesthouse,130018.25,1990729.15
2023-08-01,L,"L. (Laamu)",Resorts,15336.00,235560.96
2023-08-01,L,"L. (Laamu)",Guesthouse,528.00,8102.16
2023-08-01,Lh,"Lh. (Lhaviyani)",Resorts,283614.00,4352222.52
2023-08-01,Lh,"Lh. (Lhaviyani)",Guesthouse,21.00,322.35
2023-08-01,M,"M. (Meemu)",Resorts,33132.00,508907.52
2023-08-01,M,"M. (Meemu)",Guesthouse,126.00,1925.28
2023-08-01,Male,"Malé City",Hotels,37392.00,574054.32
2023-08-01,Male,"Malé City",Guesthouse,46514.00,712484.72
2023-08-01,N,"N. (Noonu)",Resorts,171215.00,2626685.31
2023-08-01,N,"N. (Noonu)",Guesthouse,237.00,3640.32
2023-08-01,R,"R. (Raa)",Resorts,531746.00,8159733.78
2023-08-01,S,"S. (Addu)",Resorts,2880.00,44208.00
2023-08-01,S,"S. (Addu)",Hotels,6432.00,98859.84
2023-08-01,S,"S. (Addu)",Guesthouse,6.00,91.86
2023-08-01,Sh,"Sh. (Shaviyani)",Resorts,27714.00,424336.38
2023-08-01,Th,"Th. (Thaa)",Resorts,8376.00,128571.60
2023-08-01,Th,"Th. (Thaa)",Guesthouse,534.00,8196.90
2023-08-01,V,"V. (Vaavu)",Resorts,84888.00,1302883.38
2023-08-01,V,"V. (Vaavu)",Hotels,906.00,13888.98
2023-08-01,V,"V. (Vaavu)",Guesthouse,9471.00,145243.80
2023-09-01,AA,"AA. (Alif Alif)",Resorts,149106.00,2288544.36
2023-09-01,AA,"AA. (Alif Alif)",Guesthouse,7950.00,121922.46
2023-09-01,ADh,"ADh. (Alif Dhaal)",Resorts,537392.00,8237997.84
2023-09-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,5142.00,78819.06
2023-09-01,B,"B. (Baa)",Resorts,207612.00,3185954.28
2023-09-01,B,"B. (Baa)",Guesthouse,6097.00,93549.79
2023-09-01,Dh,"Dh. (Dhaalu)",Resorts,183804.00,2814084.96
2023-09-01,F,"F. (Faafu)",Guesthouse,705.00,10793.76
2023-09-01,GA,"GA. (Gaafu Alif)",Resorts,88728.00,1360696.26
2023-09-01,GA,"GA. (Gaafu Alif)",Guesthouse,48.00,735.36
2023-09-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,26172.00,402263.64
2023-09-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,945.00,14495.46
2023-09-01,HA,"HA. (Haa Alif)",Resorts,48984.00,751904.40
2023-09-01,HA,"HA. (Haa Alif)",Guesthouse,757.00,11628.46
2023-09-01,HDh,"HDh. (Haa Dhaalu)",Hotels,13734.00,210404.88
2023-09-01,K,"K. (Kaafu)",Resorts,1225637.00,18788797.25
2023-09-01,K,"K. (Kaafu)",Guesthouse,53650.00,822786.99
2023-09-01,Lh,"Lh. (Lhaviyani)",Resorts,208752.00,3199010.52
2023-09-01,Lh,"Lh. (Lhaviyani)",Guesthouse,30.00,460.80
2023-09-01,Male,"Malé City",Hotels,54894.00,842053.46
2023-09-01,Male,"Malé City",Guesthouse,30590.00,468853.06
2023-09-01,Male,"Malé City",Vessels,75.00,1149.00
2023-09-01,N,"N. (Noonu)",Resorts,145593.00,2231712.01
2023-09-01,N,"N. (Noonu)",Guesthouse,204.00,3129.36
2023-09-01,R,"R. (Raa)",Resorts,272267.00,4178022.05
2023-09-01,S,"S. (Addu)",Resorts,7740.00,118963.80
2023-09-01,S,"S. (Addu)",Guesthouse,54.00,829.08
2023-09-01,Sh,"Sh. (Shaviyani)",Resorts,41145.00,630565.08
2023-09-01,Th,"Th. (Thaa)",Resorts,11400.00,175218.00
2023-09-01,Th,"Th. (Thaa)",Guesthouse,183.00,2803.56
2023-09-01,V,"V. (Vaavu)",Resorts,82194.00,1259627.88
2023-09-01,V,"V. (Vaavu)",Hotels,3402.00,52118.64
2023-09-01,V,"V. (Vaavu)",Guesthouse,7515.00,115185.75
2023-10-01,AA,"AA. (Alif Alif)",Resorts,406644.00,6235347.30
2023-10-01,AA,"AA. (Alif Alif)",Guesthouse,18588.00,285162.63
2023-10-01,ADh,"ADh. (Alif Dhaal)",Resorts,582162.00,8932456.56
2023-10-01,ADh,"ADh. (Alif Dhaal)",Hotels,9281.00,141999.30
2023-10-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,16216.00,248580.41
2023-10-01,B,"B. (Baa)",Resorts,311279.00,4773060.42
2023-10-01,B,"B. (Baa)",Guesthouse,11952.00,183229.33
2023-10-01,Dh,"Dh. (Dhaalu)",Resorts,329747.00,5055059.91
2023-10-01,Dh,"Dh. (Dhaalu)",Guesthouse,6.00,92.04
2023-10-01,F,"F. (Faafu)",Guesthouse,648.00,9941.40
2023-10-01,GA,"GA. (Gaafu Alif)",Resorts,120240.00,1843229.04
2023-10-01,GA,"GA. (Gaafu Alif)",Hotels,36330.00,557302.20
2023-10-01,GA,"GA. (Gaafu Alif)",Guesthouse,192.00,2935.68
2023-10-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,63852.00,979740.78
2023-10-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,42.00,643.32
2023-10-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,1140.00,17495.10
2023-10-01,HA,"HA. (Haa Alif)",Resorts,56700.00,869528.04
2023-10-01,HA,"HA. (Haa Alif)",Guesthouse,889.00,13593.92
2023-10-01,HDh,"HDh. (Haa Dhaalu)",Hotels,11154.00,171102.36
2023-10-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,171.00,2621.85
2023-10-01,K,"K. (Kaafu)",Resorts,2099945.00,32202888.62
2023-10-01,K,"K. (Kaafu)",Guesthouse,162879.40,2497559.33
2023-10-01,L,"L. (Laamu)",Resorts,39102.00,599257.80
2023-10-01,Lh,"Lh. (Lhaviyani)",Resorts,347610.00,5332452.30
2023-10-01,Lh,"Lh. (Lhaviyani)",Guesthouse,39.00,598.56
2023-10-01,M,"M. (Meemu)",Resorts,88620.00,1357767.36
2023-10-01,M,"M. (Meemu)",Guesthouse,426.00,6543.36
2023-10-01,Male,"Malé City",Resorts,30510.00,466803.00
2023-10-01,Male,"Malé City",Hotels,36742.00,563714.44
2023-10-01,Male,"Malé City",Guesthouse,70206.00,1076565.18
2023-10-01,Male,"Malé City",Vessels,339.00,5188.86
2023-10-01,N,"N. (Noonu)",Resorts,302552.00,4640488.20
2023-10-01,N,"N. (Noonu)",Guesthouse,258.00,3952.56
2023-10-01,R,"R. (Raa)",Resorts,566355.00,8684834.79
2023-10-01,R,"R. (Raa)",Hotels,36.00,550.80
2023-10-01,R,"R. (Raa)",Vessels,24.00,368.16
2023-10-01,Sh,"Sh. (Shaviyani)",Resorts,34662.00,531109.92
2023-10-01,Sh,"Sh. (Shaviyani)",Hotels,14886.00,228140.28
2023-10-01,Sh,"Sh. (Shaviyani)",Guesthouse,198.00,3043.26
2023-10-01,Th,"Th. (Thaa)",Resorts,5190.00,79407.00
2023-10-01,Th,"Th. (Thaa)",Guesthouse,3729.00,57194.46
2023-10-01,V,"V. (Vaavu)",Resorts,137232.00,2105217.00
2023-10-01,V,"V. (Vaavu)",Hotels,1170.00,17901.00
2023-10-01,V,"V. (Vaavu)",Guesthouse,12426.00,190526.25
2023-11-01,AA,"AA. (Alif Alif)",Resorts,348510.00,5335303.68
2023-11-01,AA,"AA. (Alif Alif)",Guesthouse,10146.00,155625.78
2023-11-01,ADh,"ADh. (Alif Dhaal)",Resorts,472320.00,7241998.08
2023-11-01,ADh,"ADh. (Alif Dhaal)",Hotels,16963.00,260251.53
2023-11-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,10710.00,164273.34
2023-11-01,B,"B. (Baa)",Resorts,365157.00,5601631.65
2023-11-01,B,"B. (Baa)",Guesthouse,12901.00,197787.53
2023-11-01,B,"B. (Baa)",Vessels,66.00,1012.44
2023-11-01,Dh,"Dh. (Dhaalu)",Resorts,363744.00,5576985.94
2023-11-01,Dh,"Dh. (Dhaalu)",Guesthouse,12.00,184.08
2023-11-01,F,"F. (Faafu)",Guesthouse,1230.00,18874.20
2023-11-01,GA,"GA. (Gaafu Alif)",Resorts,112650.00,1727781.54
2023-11-01,GA,"GA. (Gaafu Alif)",Hotels,17088.00,262300.80
2023-11-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,47742.00,732593.04
2023-11-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,405.00,6220.80
2023-11-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,732.00,11211.27
2023-11-01,HA,"HA. (Haa Alif)",Resorts,39312.00,602526.48
2023-11-01,HA,"HA. (Haa Alif)",Guesthouse,1249.00,19135.37
2023-11-01,HDh,"HDh. (Haa Dhaalu)",Resorts,21794.00,333984.08
2023-11-01,HDh,"HDh. (Haa Dhaalu)",Hotels,15126.00,231276.54
2023-11-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,84.00,1289.22
2023-11-01,K,"K. (Kaafu)",Resorts,1662782.00,25488326.85
2023-11-01,K,"K. (Kaafu)",Guesthouse,133523.60,2047341.99
2023-11-01,L,"L. (Laamu)",Resorts,34701.24,532826.45
2023-11-01,L,"L. (Laamu)",Guesthouse,729.00,11181.90
2023-11-01,Lh,"Lh. (Lhaviyani)",Resorts,378486.00,5804334.66
2023-11-01,Lh,"Lh. (Lhaviyani)",Guesthouse,36.00,552.60
2023-11-01,M,"M. (Meemu)",Resorts,42150.00,647002.50
2023-11-01,Male,"Malé City",Resorts,43716.00,668417.64
2023-11-01,Male,"Malé City",Hotels,35676.00,546243.12
2023-11-01,Male,"Malé City",Guesthouse,44950.00,689078.42
2023-11-01,Male,"Malé City",Vessels,27.00,414.45
2023-11-01,N,"N. (Noonu)",Resorts,283728.00,4345646.47
2023-11-01,N,"N. (Noonu)",Guesthouse,642.00,9848.28
2023-11-01,R,"R. (Raa)",Resorts,670411.00,10279659.44
2023-11-01,R,"R. (Raa)",Hotels,2130.00,32567.70
2023-11-01,R,"R. (Raa)",Vessels,66.00,1009.14
2023-11-01,S,"S. (Addu)",Resorts,10206.00,156049.74
2023-11-01,S,"S. (Addu)",Hotels,13026.00,199949.10
2023-11-01,S,"S. (Addu)",Guesthouse,90.00,1381.50
2023-11-01,Sh,"Sh. (Shaviyani)",Resorts,36252.00,555558.42
